row.ID,row m/z,row retention time,smiles,NPC.pathway,NPC.superclass,NPC.class,ClassyFire.most.specific.class
23728,319.226364,12.200652,CC12CCCC(C1CCC(=C)C2CCC(=CCO)CO)(C)C(=O)O,Terpenoids,Diterpenoids,Pimarane and Isopimarane diterpenoids,Diterpenoids
23733,399.143829,12.202907,COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC5=C(C(=C4)OC)OCO5,Shikimates and Phenylpropanoids,Lignans,Furofuranoid lignans,Furofuran lignans
23737,331.1882249,12.203909,CC(C)C1=C(C=C2C(=C1)C(=O)CC3C2(CCCC3(C)C)C(=O)O)O,Terpenoids,Diterpenoids,Abietane diterpenoids,Diterpene lactones
23742,334.2083309,12.206384,CC(C(=O)NCC(=O)NC(CCCCNC(C)(O)O)C(=O)N)N,Amino acids and Peptides,Small peptides,Tripeptides,Peptides
23745,297.1846011,12.20887,CC12CC=C3C(C1CCC2(C#C)O)CCC4=C3CCC(=O)C4,Terpenoids,Diterpenoids,Estrane steroids,Lipids and lipid-like molecules
23751,616.3055523,12.210124,CC(C(C(=O)N1CCCC1C(=O)NC(C)C(=O)N2CCCC2C=O)NC(=O)C(C)NC(=O)C3CCCN3C(=O)CN)O,Amino acids and Peptides,Small peptides,Tripeptides,Oligopeptides
23752,333.2041845,12.211656,C(CCCC#CCCCCCCCC(=O)O)CCCC(=O)O,Terpenoids,Diterpenoids,Podocarpane diterpenoids,Diterpenoids
23753,315.195195,12.21206,CC12CCCC(C1CCC34C2=CCC(C3)C(=C)C4=O)(C)C(=O)O,Terpenoids,Diterpenoids,Kaurane and Phyllocladane diterpenoids,Diterpene lactones
23763,389.122652,12.216766,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)OC)O)OC)OC,Shikimates and Phenylpropanoids,Flavonoids,Flavonols,3-O-methylated flavonoids
23764,411.1046166,12.216919,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C(=C3O2)OC)OC)OC)O)OC,Shikimates and Phenylpropanoids,Flavonoids,Flavonols,3-O-methylated flavonoids
23767,387.2141655,12.217835,CC12CCC3C(C1CC(C2C(=O)CO)O)CCC(=C)C3(C)CCC(=O)O,Terpenoids,Sesquiterpenoids,Tetraketide meroterpenoids,Anisoles
23770,331.1176478,12.220199,COC1=CC=CC=C1C=CC(=O)C2=C(C=C(C(=C2O)OC)O)OC,Shikimates and Phenylpropanoids,Flavonoids,Chalcones,2'-Hydroxychalcones
23774,199.1476615,12.22085,CC1(CCCC2(C1CC=C(C2C=O)C=O)C)C,Terpenoids,Sesquiterpenoids,Drimane sesquiterpenoids,Sesquiterpenoids
23784,317.2108623,12.226875,CC12CCCC(C1CCC3=C2C=CC(=C3)C(C)(C)O)(C)C(=O)O,Terpenoids,Diterpenoids,Podocarpane diterpenoids,Diterpenoids
23790,343.1532782,12.2292,CC1=CC2C(CCC(=C)C(=O)CCC3=CC(C1)OC3=O)C(=C)C(=O)O2,Terpenoids,Diterpenoids,Pseudopterane diterpenoids,Butenolides
23798,423.235525,12.231775,CC1=CC2C(CC1)C(CCC2C(C)(C)OC3C(C(C(C(O3)CO)O)O)O)(C)O,Terpenoids,Sesquiterpenoids,Eudesmane sesquiterpenoids,Sesquiterpenoids
23801,255.2104879,12.232567,CC12CCC3C(C1CC=C2)CC=C4C3(CCC=C4)C,Terpenoids,Diterpenoids,Trinervitane diterpenoids,Diterpenoids
23804,657.1592887,12.2338,NA,Shikimates and Phenylpropanoids,Lignans,Neolignans,Tetracarboxylic acids and derivatives
23812,627.1854044,12.237524,COC1=CC=C(C=C1)C2C(C(=O)C3=C(C=C(C=C3O2)OC)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC(=C(C=C6)OC)OC)O)OC,Alkaloids,Pseudoalkaloids,pteridine alkaloids,N-acyl-alpha amino acids
23821,297.1483604,12.240736,CC1COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C,Terpenoids,Diterpenoids,Abietane diterpenoids,"Tanshinones, isotanshinones, and derivatives"
23824,341.2303593,12.242144,CCCCCCC(C(C(CCCCCCC(=O)OC)O)O)O,Fatty acids,Fatty Acids and Conjugates,Hydroxy fatty acids,Fatty acid esters
23827,373.1637218,12.245367,COC1=CC(=CC(=C1O)O)C(CC(CC(CCC2=CC(=C(C=C2)O)OC)O)O)O,Shikimates and Phenylpropanoids,Lignans,Cinnamic acids and derivatives,Methoxyphenols
23848,312.1888822,12.26245,CC(C)(C)OC(=O)NCCCNNC(=O)OC(C)(C)C,Amino acids and Peptides,Small peptides,Tripeptides,Carbamate esters
23850,360.1801439,12.263384,CC(C)C1=C(C2=C(C=C1)C3(CCC4=C(C3CC2=O)COC4=O)CO)O,Terpenoids,Diterpenoids,Abietane diterpenoids,Diterpenoids
23856,331.1900547,12.266829,CC1=CCCC(=CCCC(=CC2C(CC1)C(=C)C(=O)O2)C)C(=O)O,Terpenoids,Diterpenoids,Cembrane diterpenoids,Diterpene lactones
23858,211.1695279,12.267067,CC(=O)CCCCCCCCCCC(=O)O,Fatty acids,Fatty Acids and Conjugates,Hydroxy fatty acids,Fatty Acyls
23859,373.198126,12.267234,CCCCCC(C=CC1C(C#CC1O)CC(=O)CCCCC(=O)O)O,Fatty acids,Eicosanoids,Prostaglandins,Eicosanoids
23874,193.1584872,12.279141,CC1=CCCC(C1C=CC(=O)C)(C)C,Terpenoids,Apocarotenoids,Apocarotenoids(ε-),Sesquiterpenoids
23880,369.1665466,12.283261,CC1(CCC(C2(C1C(C(=O)C3=CC(CCC32)C(=C)C=O)O)C=O)O)C,Terpenoids,Diterpenoids,Colensane and Clerodane diterpenoids,Phenols
23882,427.1722761,12.28412,CC1=NC(=CC(=N1)N)C2=C(N=C3N2N=CC=C3)NC4=NN(C=C4)C(=O)NC5=CC=CC=C5,Alkaloids,Pseudoalkaloids,Pyridine alkaloids,Amino acids and derivatives
23883,203.1791761,12.284412,CC1=CC(C(CCC(=C)C(CC1)O)C(C)C)O,Terpenoids,Sesquiterpenoids,Eudesmane sesquiterpenoids,Sesquiterpenoids
23891,287.2003279,12.288555,CC12CCCC(C1CCC3=CC(=CCC23)C=C)(C)C(=O)O,Terpenoids,Steroids,Androstane steroids,Steroids and steroid derivatives
23892,315.0847296,12.288758,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)OC)O,Shikimates and Phenylpropanoids,Flavonoids,Flavones,6-O-methylated flavonoids
23896,343.153883,12.292861,CC1COC2=C1C(=O)C3=C(C2=O)C45CCCC(C4CC3OC5=O)(C)C,Terpenoids,Diterpenoids,Abietane diterpenoids,Diterpene lactones
23902,259.166371,12.295495,CC12CCC3C(CC3(C)CO)C(=C)CCC1O2,Terpenoids,Sesquiterpenoids,Caryophyllane sesquiterpenoids,Prenol lipids
23907,303.2307082,12.297283,CC1(CCC2C(=CCC3C2(CCCC3(C)C(=O)O)C)C1)C=C,Terpenoids,Diterpenoids,Abietane diterpenoids,Diterpenoids
23908,240.2323064,12.2977,CCCCCCCCCCCC(=O)NCC=C,Fatty acids,Fatty amides,N-acyl amines,N-acyl amines
23909,219.1747567,12.297989,CC1CC(=O)C(=C(C)C)CC2=C(CCC12)C,Terpenoids,Sesquiterpenoids,Cadinane sesquiterpenoids,Sesquiterpenoids
23918,221.1895833,12.303991,CC1(CC2C1CCC3(C(O3)CCC2=C)C)C,Terpenoids,Sesquiterpenoids,Caryophyllane sesquiterpenoids,Sesquiterpenoids
23922,663.1491794,12.306168,C=CC(=O)OCOC(=O)C1=CC=C(C=C1)C(=O)OC2=CC3=C(C=C2)C4=C(C3)C=C(C=C4)OC(=O)C5=CC=C(C=C5)C(=O)OCOC(=O)C=C,Shikimates and Phenylpropanoids,Flavonoids,Flavones,Biflavonoids and polyflavonoids
23924,311.2190692,12.307214,C(CCOCCOCCOCCOCCON)CCON,Fatty acids,Fatty Acids and Conjugates,Polyamines,Fatty Acyls
23925,695.1399163,12.308017,C=CC(=O)OCOC(=O)OC1=CC=C(C=C1)C(=O)OC2=CC3=C(C=C2)C4=C(C3)C=C(C=C4)OC(=O)C5=CC=C(C=C5)OC(=O)OCOC(=O)C=C,Shikimates and Phenylpropanoids,Flavonoids,Flavonols,Flavonoid O-glycosides
23927,227.1610035,12.308483,C(CCCO)CCNC1=NC(=NC(=N1)N)N,Alkaloids,Lysine alkaloids,Piperidine alkaloids,"1,3,5-triazines"
23928,297.1849979,12.308589,CCCCCC#CCC#CCC#CCC#CCCCC(=O)O,Terpenoids,Steroids,Cannabinoids,Lipids and lipid-like molecules
23929,271.2269275,12.309233,C(CCCC(CCCCCCCO)O)CCCC(=O)O,Fatty acids,Fatty Acids and Conjugates,Hydroxy fatty acids,Long-chain fatty acids
23930,253.2163131,12.309794,C(CCCCC(=O)O)CCCC(CCCCCCO)O,Fatty acids,Fatty Acids and Conjugates,Hydroxy fatty acids,Long-chain fatty acids
23937,387.1781894,12.312417,CC=C(C)C(=O)OC1CC2(C(CCC(C2C3C1C(=C)C(=O)O3)(C)O)O)C,Terpenoids,Diterpenoids,Labdane diterpenoids,Prenol lipids
23939,431.1672876,12.315498,CC1CC2C(C(CC(C(=O)CC1O)(C)OC(=O)C)OC(=O)C(=C)C)C(=C)C(=O)O2,Terpenoids,Diterpenoids,Cassane diterpenoids,Tricarboxylic acids and derivatives
23940,315.1951949,12.315549,CC12CCCC(C1CCC34C2=CCC(C3)C(=C)C4=O)(C)C(=O)O,Terpenoids,Diterpenoids,Kaurane and Phyllocladane diterpenoids,Diterpene lactones
23942,230.248156,12.317933,CCCCCCCCCCCCNCCO,Fatty acids,Fatty acyls,Fatty alcohols,Long-chain alkyl amine oxides
23944,261.1828448,12.318441,CC1(CC2C1CCC3(C(CCC2(O3)C)O)C)C,Terpenoids,Sesquiterpenoids,Caryophyllane sesquiterpenoids,Sesquiterpenoids
23958,246.1488576,12.324103,CC(C)(C)C1=CC=C(C=C1)C(=O)C(=O)NCC=C,Alkaloids,Monoterpenoids,Phenylalanine-derived alkaloids,Benzene and substituted derivatives
23961,391.1745781,12.325137,CC(C)C(=O)OC1C2C(C=C(CCC=C(C1OC(=O)C)CO)CO)OC(=O)C2=C,Terpenoids,Sesquiterpenoids,Germacrane sesquiterpenoids,Terpene lactones
23968,200.2364185,12.327933,CCCCCCCCCCCCCN,Fatty acids,Fatty acyls,Hydrocarbons,Monoalkylamines
23969,333.2056843,12.328269,CC12CCCC(C1CCC(=C)C2CCC3=CCOC3=O)(C)C(=O)O,Terpenoids,Diterpenoids,Labdane diterpenoids,Diterpene lactones
23971,453.113285,12.32875,C1=CC=C2C(=C1)C3=C(C2=O)C(=CC=C3)C(=O)OC(=O)C4=C5C=CC6=CC=CC7=C6C5=C(C=C7)C=C4,Shikimates and Phenylpropanoids,Flavonoids,Flavones,1-benzopyrans
23973,253.1402342,12.330078,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)NCCCN,Alkaloids,Ornithine alkaloids,Polyamines,Organic disulfides
23974,289.2529146,12.330558,CC(=CCO)CCC1C(CCC2C1(CC(CC2(C)C)O)C)(C)O,Terpenoids,Diterpenoids,Labdane diterpenoids,Diterpenoids
23979,251.1616393,12.333503,CC1CC(C(C2=C(CCC12)C)C=C(C)C(=O)O)O,Terpenoids,Sesquiterpenoids,Pentalenane sesquiterpenoids,Angular triquinanes
23980,693.2690719,12.333716,CC1=CC=C(C=C1)C(=O)OCC2C(C(C(C(O2)OCC=C)OC(=O)C3=CC=C(C=C3)C)OC(=O)C4=CC=C(C=C4)C)OC(=O)C5=CC=C(C=C5)C,Shikimates and Phenylpropanoids,Macrolides,Bufadienolides,Hexoses
23986,435.1285995,12.334955,COC1=CC(=CC(=C1OC)O)C2=C(C(=O)C3=C(C(=C(C(=C3O2)OC)OC)OC)O)OC,Shikimates and Phenylpropanoids,Flavonoids,Flavonols,3-O-methylated flavonoids
23990,303.1591824,12.336708,CC12CCC=C(CCC3C(C1O2)OC(=O)C3=C)COCC#C,Terpenoids,Sesquiterpenoids,Pseudoguaiane sesquiterpenoids,Terpene lactones
23993,329.1736687,12.337446,CC1=CCCC2=CC(CC(=CC3C(CC1)C(=C)C(=O)O3)C)OC2=O,Terpenoids,Diterpenoids,Cembrane diterpenoids,Diterpene lactones
23994,323.0917809,12.337633,C1OC2=C(O1)C=C(C=C2)C=CC(=O)C=CC3=CC4=C(C=C3)OCO4,Shikimates and Phenylpropanoids,Lignans,Arylnaphthalene and aryltetralin lignans,1-benzopyrans
23997,333.2048357,12.34,CC12CCCC(C1CCC(=C)C2CCC3=CCOC3=O)(C)C(=O)O,Terpenoids,Diterpenoids,Labdane diterpenoids,Diterpene lactones
24007,291.1939731,12.343317,CCC(C=CC1C=CC(=O)C1CCCCCCCC(=O)O)O,Fatty acids,Octadecanoids,Phytoprostanes,Prostaglandins and related compounds
24014,345.1688806,12.345694,CC(C)C1=C(C(=C2C(=C1)C(=O)C3C4C2(CCCC4(C)C)C(=O)O3)O)O,Terpenoids,Diterpenoids,Abietane diterpenoids,Diterpene lactones
24021,230.2467112,12.3467245,CCCCCCCCOCCCCCCN,Fatty acids,Fatty acyls,Hydrocarbons,Long-chain alkyl amine oxides
24023,317.2108875,12.347272,CC1(CCC2C(=C1)C(=O)CC3C2(CCCC3(C)C(=O)O)C)C=C,Terpenoids,Diterpenoids,Abietane diterpenoids,Diterpenoids
24032,319.2254562,12.35072,CC1(CCC2C(=CCC3C2(CCCC3(C)C(=O)O)C)C1)C(=C)O,Terpenoids,Diterpenoids,Kaurane and Phyllocladane diterpenoids,Kaurane diterpenoids
24033,281.1899462,12.351559,CC12CCC3=C(C1CCC45C2CCC(C4)C(C5)(CO)O)C=CO3,Terpenoids,Diterpenoids,Norsesterterpenoids,Retinoids
24037,453.3364255,12.352842,CC(=C)C1CCC2(C1C3CCC4C(C3(CC2)C)(CCC5C4(C=CC(=O)C5(C)C)C)C)C(=O)O,Terpenoids,Triterpenoids,Lupane triterpenoids,Triterpenoids
24040,299.2006844,12.355643,CC(C)C1=CC2=C(C#C1)C3(CCCC(C3CC2)(C)C)C(=O)O,Terpenoids,Diterpenoids,Labdane diterpenoids,Diterpenoids
24042,373.1643304,12.355653,CC1=C2C=CC(=C)C2C3C(C(C1OC(=O)C)OC(=O)C(C)C)C(=C)C(=O)O3,Terpenoids,Diterpenoids,Pimarane and Isopimarane diterpenoids,Diterpene lactones
24043,419.1703449,12.356867,CC1=CC2C(C(C(C(=CCC1)C(=O)OC)OC(=O)C)OC(=O)C(=C)C)C(=C)C(=O)O2,Terpenoids,Diterpenoids,Germacrane sesquiterpenoids,Terpene lactones
24048,359.1825061,12.361171,CC=C(CO)C(=O)OC1CC(=C(CC(C(=CC2C1C(=C)C(=O)O2)C)O)C)C,Terpenoids,Diterpenoids,Cassane diterpenoids,Colensane and clerodane diterpenoids
24076,297.1487007,12.372062,CC1COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C,Terpenoids,Diterpenoids,Abietane diterpenoids,"Tanshinones, isotanshinones, and derivatives"
24077,387.1780992,12.373575,CC=C(C)C(=O)OC1C2C(CC(=C1C(C)CCCO)CO)OC(=O)C2=C,Terpenoids,Diterpenoids,Abietane diterpenoids,Delta valerolactones
24078,287.2005231,12.373625,CC12CCCC(C1CCC3=CC(=CCC23)C=C)(C)C(=O)O,Terpenoids,Diterpenoids,Norlabdane diterpenoids,Diterpene lactones
24079,319.2264103,12.374611,CC1(CCC2C(=CCC3C2(CCCC3(C)C(=O)O)C)C1)C(=C)O,Terpenoids,Diterpenoids,Colensane and Clerodane diterpenoids,Diterpenoids
24080,383.1126439,12.375315,COC1=CC(=CC2=C1OCO2)C=CC(=O)C=CC3=CC4=C(C(=C3)OC)OCO4,Shikimates and Phenylpropanoids,Lignans,Flavanones,1-benzopyrans
24085,397.140945,12.378191,CC1CCC(C(N1CC2=CN=C(N=C2N)C)C)CCOP(=O)(O)O,Alkaloids,Ornithine alkaloids,Polyamines,Nitroguanidines
24091,333.2423659,12.381245,CC(=O)C1(CCC2C(=C1)CCC3C2(CCCC3(C)C(=O)OC)C)C,Terpenoids,Diterpenoids,Kaurane and Phyllocladane diterpenoids,Diterpenoids
24093,457.0891997,12.381694,COP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N=CN3CCCC3)O)O,Carbohydrates,Nucleosides,Purine nucleos(t)ides,Purine ribonucleoside monophosphates
24095,317.1232244,12.38263,CC(=O)OC1CC(C(CC1OC(=O)C)OC(=O)C)OC(=O)C,Polyketides,Cyclic polyketides,Macrolide lactones,Tricarboxylic acids and derivatives
24096,327.1592641,12.384258,CCOC(=O)C1C2C1CC3=C(C2)CC4C(C3)C4C(=O)OCC,Terpenoids,Sesquiterpenoids,Caryophyllane sesquiterpenoids,Dicarboxylic acids and derivatives
24099,171.0652154,12.384807,CC1C(C(C(C(O1)O)O)O)OC(=O)C,Polyketides,Cyclic polyketides,2-pyrone derivatives,Pyranones and derivatives
24101,327.1573793,12.3859625,CCOC(=O)C1=CC(CCC1)C2CCCC(=[C+]2)C(=O)OCC,Terpenoids,Sesquiterpenoids,Caryophyllane sesquiterpenoids,Prenol lipids
24108,189.0758024,12.387262,CC1OC2C(C(C(OC2O1)CO)O)O,Carbohydrates,Saccharides,Monosaccharides,Monosaccharides
24111,291.1956029,12.387608,CCC(C=CC1C=CC(=O)C1CCCCCCCC(=O)O)O,Fatty acids,Octadecanoids,Phytoprostanes,Prostaglandins and related compounds
24114,786.3449949,12.38823,NA,Carbohydrates,Nucleosides,Pyrimidine nucleos(t)ides,Purine ribonucleoside monophosphates
24115,331.188563,12.388391,CC1=CCCC(=CCCC(=CC2C(CC1)C(=C)C(=O)O2)C)C(=O)O,Terpenoids,Diterpenoids,Norlabdane diterpenoids,Diterpene lactones
24116,325.1435514,12.388491,CCOC1=CC=C(C=C1)C(=O)C=CC(=O)C2=CC=C(C=C2)OCC,Shikimates and Phenylpropanoids,Coumarins,Simple coumarins,Styrenes
24122,719.223889,12.389554,NA,Fatty acids,Fatty esters,Fatty acyl CoAs,Beta amino acids and derivatives
24132,347.2213116,12.39413,CC(C)C1=C(C(=C2C(=C1)C(=O)CC3C2(CCC(C3(C)C)O)C)O)OC,Terpenoids,Diterpenoids,Podocarpane diterpenoids,Diterpenoids
24137,405.1908377,12.395676,CC1=CCC(C(=CC2C(C(C1O)OC(=O)C(C)C=C)C(=C)C(=O)O2)C)OC(=O)C,Terpenoids,Diterpenoids,Abeoabietane diterpenoids,Diterpene lactones
24138,285.0756025,12.39571,COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)O)O,Shikimates and Phenylpropanoids,Flavonoids,Flavones,O-methylated flavonoids
24142,201.163706,12.396517,CC1=C2CC(CCC2(CCC1=O)C)C(=C)C,Terpenoids,Sesquiterpenoids,Guaiane sesquiterpenoids,Guaianes
24143,399.1429426,12.396742,COC1C=C(C(C(C1O)OC(=O)C2=CC=CC=C2)O)COC(=O)C3=CC=CC=C3,Shikimates and Phenylpropanoids,Phenolic acids (C6-C1),Simple phenolic acids,Benzoic acid esters
24144,331.1901492,12.397101,CC1CCC23COC(=O)C2=CCCC3C1(C)CCC4=CCOC4=O,Terpenoids,Diterpenoids,Secoabietane diterpenoids,Butenolides
24150,634.2637044,12.39905,CC1C(C(C(C(O1)OC2CCCCC2)OC(=O)C3=CC=CC=C3)OC4C(C(C(CO4)OC(=O)C)OC(=O)C)OC(=O)C)N=[N+]=[N-],Alkaloids,Nicotinic acid alkaloids,Pyridine alkaloids,N-acyl-alpha amino acids and derivatives
24152,255.2108363,12.399625,CC12CCC3C(C1CC=C2)CC=C4C3(CCC=C4)C,Terpenoids,Diterpenoids,Trinervitane diterpenoids,Prenol lipids
24160,315.1951404,12.401239,CC(C)C1=CC2=C(C(=O)C1=O)C3(CCCC(C3CC2=O)(C)C)C,Terpenoids,Diterpenoids,Pimarane and Isopimarane diterpenoids,Diterpenoids
24167,359.1850012,12.402837,CC1CCC2(C(C1(CCC3=COC=C3)C(=O)OC)CC(=O)C=C2C)C=O,Terpenoids,Diterpenoids,Halimane diterpenoids,Dicarboxylic acids and derivatives
24171,259.1292052,12.403344,C(CCCCC(=O)O)CCCC#CC#CCO,Alkaloids,Pseudoalkaloids,Purine alkaloids,Aminopyrimidines and derivatives
24174,419.1333935,12.404122,COC1=CC(=CC(=C1OC)OC)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)OC)O)OC,Shikimates and Phenylpropanoids,Flavonoids,Flavonols,3-O-methylated flavonoids
24188,269.2261401,12.4142065,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C,Terpenoids,Steroids,Androstane steroids,Androgens and derivatives
24189,303.1592598,12.41435,CC(=O)OCC1CC2C(C1=C)C3C(CCC2=C)C(=C)C(=O)O3,Terpenoids,Sesquiterpenoids,Pseudoguaiane sesquiterpenoids,Terpene lactones
24190,331.1542242,12.41435,CC1CCCC2=C1C3C(C2)C(=COC4C(=C(C(=O)O4)C)C)C(=O)O3,Terpenoids,Diterpenoids,Abietane diterpenoids,Oxepanes
24196,451.2104489,12.416542,CC(C(C)OC)C(C(C)C(CCO)OC(=O)C1=CC=CC=C1)OC(=O)C2=CC=CC=C2,Terpenoids,Sesquiterpenoids,Cassane diterpenoids,Benzoic acid esters
24199,301.2161084,12.416816,CC12CCCC(C1CCC34C2CCC(=C3)C(=C)C4)(C)C(=O)O,Terpenoids,Diterpenoids,Pimarane and Isopimarane diterpenoids,Diterpenoids
24204,173.1323439,12.421058,CC(C)C(=C)C1=CC=C(C=C1)C=C,Terpenoids,Sesquiterpenoids,Guaiane sesquiterpenoids,Guaianes
24205,371.2583817,12.423767,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(C=C4C3(CCC(=O)C4)C)O)C,Terpenoids,Diterpenoids,Cembrane diterpenoids,Prenol lipids
24206,509.2352359,12.424463,CC1CCC23COC(=O)C2=CC(CC3C1(C)CCC4=CCOC4=O)OC5C(C(C(C(O5)CO)O)O)O,Terpenoids,Sesquiterpenoids,Eudesmane sesquiterpenoids,Terpene glycosides
24208,287.2366209,12.424789,CC12CCC3C(C1CCC2(C)O)CCC4C3(CC(=O)CC4)C,Terpenoids,Apocarotenoids,Apocarotenoids (β-),Retinoids
24211,431.1678741,12.425114,CC(C)C(=O)OC1CC2(C(O2)CC(C3(C(O3)C4C1C(=C)C(=O)O4)C)OC(=O)C)C,Terpenoids,Diterpenoids,Abeoabietane diterpenoids,Terpene lactones
24218,270.2290859,12.428483,CCCNC(=O)CCN=C(NC1CCCCC1)NN,Alkaloids,Pseudoalkaloids,Phenylalanine-derived alkaloids,Aminotriazines
24220,448.0976199,12.429566,CC1(CCCN1C(=O)OCCCC=C)C(=O)SCCOP(=O)(OC)OC,Alkaloids,Pseudoalkaloids,Phenylalanine-derived alkaloids,Benzoic acids and derivatives
24221,345.096258,12.429584,COC1=C(C(=C2C(=C1O)C(=O)C=C(O2)C3=CC=C(C=C3)O)OC)OC,Shikimates and Phenylpropanoids,Flavonoids,Flavones,6-O-methylated flavonoids
24236,257.1902369,12.435448,CC1=C(C(CCC1)(C)C)C#CC(=CC=CC(=O)C)C,Terpenoids,Diterpenoids,Estrane steroids,Prenol lipids
24237,301.1795495,12.435501,CC(=O)C1=C(C=C2C(=C1)C(=O)CC3C2(CCCC3(C)C)C)O,Terpenoids,Diterpenoids,Abietane diterpenoids,Diterpenoids
24239,385.1622044,12.435775,CC=C(C)C(=O)OC1CC(=C(CC(C(=CC2C1C(=C)C(=O)O2)C)O)O)C,Terpenoids,Diterpenoids,Kaurane and Phyllocladane diterpenoids,Kaurane diterpenoids
24241,401.2299522,12.436027,CC(=O)OCC(=CC(=O)O)CCC1C(=C)CC(C2C1(CCCC2(C)C)C)O,Terpenoids,Diterpenoids,Labdane diterpenoids,Diterpene lactones
24248,375.106984,12.438987,COC1=CC(=C2C(=C1)OC(=C(C2=O)OC)C3=CC(=C(C(=C3)OC)OC)O)O,Shikimates and Phenylpropanoids,Flavonoids,Flavonols,3-O-methylated flavonoids
24249,397.0889112,12.438987,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)OC)O)OC)O,Shikimates and Phenylpropanoids,Flavonoids,Flavonols,3-O-methylated flavonoids
24267,839.345929,12.447567,CC1(CC(CC(C1)(C)CCC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)C,Terpenoids,Diterpenoids,Thapsane sesquiterpenoids,Pentacarboxylic acids and derivatives
24273,329.1738146,12.452098,CC(=C)C1=CC2=C(C(=C1O)O)C34CCCC(C3CC2OC4=O)(C)C,Terpenoids,Diterpenoids,Abietane diterpenoids,Diterpene lactones
24276,203.1790583,12.45313,CC1=CCCC(=C)C=CC(=C(C)C)CC1,Terpenoids,Sesquiterpenoids,Caryophyllane sesquiterpenoids,Sesquiterpenoids
24282,343.1893217,12.458639,CC12CCCC(C1CC(=O)C3=C(C=C(C=C23)OC)C=C)(C)C(=O)OC,Terpenoids,Diterpenoids,Abietane diterpenoids,Diterpenoids
24290,274.2740029,12.462267,CCCCCCCCCCCCN(CCO)CCO,Fatty acids,Fatty amides,Fatty alcohols,"1,2-aminoalcohols"
24303,411.176098,12.465969,CC1CCC23COC(=O)C2=CC(CC3C1(C)CCC4=CCOC4=O)OC(=O)C,Terpenoids,Diterpenoids,Abietane diterpenoids,Diterpene lactones
24304,624.280753,12.465983,CC1C(C(=O)NC(C(=O)NC(C(=O)NCCC(=O)O1)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)CC5=CC=CC=C5,Terpenoids,Diterpenoids,Tetracyclic diterpenoids,Taxanes and derivatives
24308,387.0842696,12.467584,C1=CC=C2C(=C1)C(=O)N3C4=CC=CC=C4N5C(=NC6=CC=CC=C6C5=O)C3=N2,Alkaloids,Pseudoalkaloids,Purine nucleos(t)ides,6-aminopurines
24310,307.2270356,12.470134,CCC=CCC(C=CC(C(CCCCCCCC(=O)OC)O)O)O,Fatty acids,Octadecanoids,Other Octadecanoids,Lineolic acids and derivatives
24311,315.0851705,12.470337,COC1=CC(=CC(=C1OC)OC)C2=CN=C(N=C2N)N,Alkaloids,Histidine alkaloids,Imidazole alkaloids,Dimethoxybenzenes
24313,301.2846088,12.471407,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)O,Fatty acids,Fatty amides,N-acyl amines,N-acyl amines
24321,221.1898319,12.472658,CC1(CC2C1CCC3(C(CCC2(O3)C)O)C)C,Terpenoids,Sesquiterpenoids,Eudesmane sesquiterpenoids,Sesquiterpenoids
24326,240.2318832,12.475567,CCCCCCCCCCCC(=O)NCC=C,Fatty acids,Fatty amides,N-acyl amines,N-acyl amines
24329,365.0996319,12.477266,NA,Alkaloids,Tryptophan alkaloids,Pyridine alkaloids,Benzodioxoles
24331,261.1456588,12.477368,C=CCNC1=NC(=NC2=C1NC=N2)N3CCOCC3,Terpenoids,Meroterpenoids,Prenyl quinone meroterpenoids,Alkyl aryl ethers
24343,172.1689902,12.481375,CCCCCCCCCC(=O)N,Fatty acids,Fatty amides,Primary amides,Fatty amides
24347,679.1444464,12.483273,NA,Shikimates and Phenylpropanoids,Flavonoids,Flavones,Biflavonoids and polyflavonoids
24352,201.1640368,12.484539,CC1=C2CC(CCC2(CCC1=O)C)C(=C)C,Terpenoids,Sesquiterpenoids,Guaiane sesquiterpenoids,Guaianes
24357,237.1851404,12.486163,CC1(CC(C23C1C(CC(C2)(C(CC3)O)C)O)O)C,Terpenoids,Sesquiterpenoids,Eudesmane sesquiterpenoids,Sesquiterpenoids
